time_window,0.0,1.0
pre-course,0.45814301505422833,0.27137547037505916
0-30,0.5226692313090894,0.3074234272833454
31-60,0.5083491347577896,0.2527830026238586
61-90,0.48390291991649836,0.22320391864603117
91-120,0.4876529217861882,0.21466163595547347
121-180,0.5209158003429843,0.21105952173829978
180+,0.5037282905153595,0.2070974930493465
