,0.0,0.0068,0.0136,0.0203,0.0271,0.0339,0.0407,0.0475,0.0542,0.061,0.0678,0.0746,0.0814,0.0881,0.0949,0.1017,0.1085,0.1153,0.122,0.1288,0.1356,0.1424,0.1492,0.1559,0.1627,0.1695,0.1763,0.1831,0.1898,0.1966,0.2034,0.2102,0.2169,0.2237,0.2305,0.2373,0.2441,0.2508,0.2576,0.2644,0.2712,0.278,0.2847,0.2915,0.2983,0.3051,0.3119,0.3186,0.3254,0.3322,0.339,0.3458,0.3525,0.3593,0.3661,0.3729,0.3797,0.3864,0.3932,0.4
0.0,0.611,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.581,0.581,0.581,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4708333333333333,0.4708333333333333,0.4708333333333333,0.46216666666666667,0.46216666666666667,0.4535,0.4535,0.4535,0.44533333333333336,0.44533333333333336,0.437,0.437
0.0076,0.611,0.611,0.6056666666666667,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.5881666666666666,0.581,0.581,0.575,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4708333333333333,0.4708333333333333,0.46216666666666667,0.46216666666666667,0.46216666666666667,0.4535,0.4535,0.44533333333333336,0.44533333333333336,0.44533333333333336
0.0153,0.617,0.617,0.611,0.611,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.5881666666666666,0.581,0.581,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4708333333333333,0.4708333333333333,0.46216666666666667,0.46216666666666667,0.46216666666666667,0.4535,0.4535,0.44533333333333336
0.0229,0.6218333333333333,0.617,0.617,0.611,0.611,0.611,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.581,0.581,0.581,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4708333333333333,0.4708333333333333,0.4708333333333333,0.46216666666666667,0.46216666666666667,0.4535,0.4535
0.0305,0.6218333333333333,0.6218333333333333,0.6218333333333333,0.617,0.617,0.611,0.611,0.6056666666666667,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.581,0.581,0.575,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4708333333333333,0.4708333333333333,0.4708333333333333,0.46216666666666667,0.46216666666666667
0.0381,0.628,0.628,0.6218333333333333,0.6218333333333333,0.617,0.617,0.617,0.611,0.611,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.5881666666666666,0.581,0.581,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4708333333333333,0.4708333333333333,0.46216666666666667
0.0458,0.6333333333333333,0.628,0.628,0.628,0.6218333333333333,0.6218333333333333,0.617,0.617,0.611,0.611,0.611,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.581,0.581,0.581,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4708333333333333
0.0534,0.638,0.6333333333333333,0.6333333333333333,0.628,0.628,0.6218333333333333,0.6218333333333333,0.6218333333333333,0.617,0.617,0.611,0.611,0.6056666666666667,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.581,0.581,0.575,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.48783333333333334,0.4791666666666667,0.4791666666666667
0.061,0.638,0.638,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.628,0.628,0.6218333333333333,0.6218333333333333,0.617,0.617,0.617,0.611,0.611,0.6056666666666667,0.6056666666666667,0.6056666666666667,0.5988333333333333,0.5988333333333333,0.5935,0.5935,0.5881666666666666,0.5881666666666666,0.5881666666666666,0.581,0.581,0.575,0.575,0.5668333333333333,0.5668333333333333,0.5668333333333333,0.5608333333333333,0.5608333333333333,0.5568333333333333,0.5568333333333333,0.5568333333333333,0.551,0.551,0.5438333333333333,0.5438333333333333,0.5376666666666666,0.5376666666666666,0.5376666666666666,0.5306666666666666,0.5306666666666666,0.522,0.522,0.522,0.5151666666666667,0.5151666666666667,0.5091666666666667,0.5091666666666667,0.5006666666666667,0.5006666666666667,0.5006666666666667,0.4945,0.4945,0.48783333333333334,0.48783333333333334,0.4791666666666667
